sep=,
"Time","v_1[1]","v_1[2]","v_1[3]","v_2[1]","v_2[2]","v_2[3]"
 3.3100000000000E+00, 6.2705396430829E-13, 6.2705396430829E-13, 6.2705396430829E-13, 1.0000000000000E+00, 2.0000000000000E+00, 3.0000000000000E+00
 3.3200000000000E+00,-1.9999999999996E+00,-1.9999999999996E+00,-1.9999999999996E+00, 1.0000000000000E+00, 2.0000000000000E+00, 3.0000000000000E+00
 3.3300000000000E+00,-4.0000000000000E+00,-4.0000000000000E+00,-4.0000000000000E+00, 1.0000000000000E+00, 2.0000000000000E+00, 3.0000000000000E+00
 3.3400000000000E+00,-6.0000000000002E+00,-6.0000000000002E+00,-6.0000000000002E+00, 1.0000000000000E+00, 2.0000000000000E+00, 3.0000000000000E+00
 3.3500000000000E+00,-8.0000000000005E+00,-8.0000000000005E+00,-8.0000000000005E+00, 1.0000000000000E+00, 2.0000000000000E+00, 3.0000000000000E+00
 3.3600000000000E+00,-1.0000000000001E+01,-1.0000000000001E+01,-1.0000000000001E+01, 1.0000000000000E+00, 2.0000000000000E+00, 3.0000000000000E+00
 3.3700000000000E+00,-7.9999999999995E+00,-7.9999999999995E+00,-7.9999999999995E+00, 1.0000000000000E+00, 2.0000000000000E+00, 3.0000000000000E+00
 3.3800000000000E+00,-5.9999999999998E+00,-5.9999999999998E+00,-5.9999999999998E+00, 1.0000000000000E+00, 2.0000000000000E+00, 3.0000000000000E+00
 3.3900000000000E+00,-4.0000000000001E+00,-4.0000000000001E+00,-4.0000000000001E+00, 1.0000000000000E+00, 2.0000000000000E+00, 3.0000000000000E+00
 3.4000000000000E+00,-2.0000000000004E+00,-2.0000000000004E+00,-2.0000000000004E+00, 1.0000000000000E+00, 2.0000000000000E+00, 3.0000000000000E+00
 3.4100000000000E+00,-7.3363537467230E-13,-7.3363537467230E-13,-7.3363537467230E-13, 1.0000000000000E+00, 2.0000000000000E+00, 3.0000000000000E+00
 3.4200000000000E+00, 1.9999999999996E+00, 1.9999999999996E+00, 1.9999999999996E+00, 1.0000000000000E+00, 2.0000000000000E+00, 3.0000000000000E+00
 3.4300000000000E+00, 3.9999999999999E+00, 3.9999999999999E+00, 3.9999999999999E+00, 1.0000000000000E+00, 2.0000000000000E+00, 3.0000000000000E+00
 3.4400000000000E+00, 6.0000000000003E+00, 6.0000000000003E+00, 6.0000000000003E+00, 1.0000000000000E+00, 2.0000000000000E+00, 3.0000000000000E+00
 3.4500000000000E+00, 8.0000000000005E+00, 8.0000000000005E+00, 8.0000000000005E+00, 1.0000000000000E+00, 2.0000000000000E+00, 3.0000000000000E+00
 3.4600000000000E+00, 1.0000000000001E+01, 1.0000000000001E+01, 1.0000000000001E+01, 1.0000000000000E+00, 2.0000000000000E+00, 3.0000000000000E+00
 3.4700000000000E+00, 7.9999999999995E+00, 7.9999999999995E+00, 7.9999999999995E+00, 1.0000000000000E+00, 2.0000000000000E+00, 3.0000000000000E+00
 3.4800000000000E+00, 5.9999999999998E+00, 5.9999999999998E+00, 5.9999999999998E+00, 1.0000000000000E+00, 2.0000000000000E+00, 3.0000000000000E+00
 3.4900000000000E+00, 4.0000000000002E+00, 4.0000000000002E+00, 4.0000000000002E+00, 1.0000000000000E+00, 2.0000000000000E+00, 3.0000000000000E+00
 3.5000000000000E+00, 2.0000000000005E+00, 2.0000000000005E+00, 2.0000000000005E+00, 1.0000000000000E+00, 2.0000000000000E+00, 3.0000000000000E+00
 3.5100000000000E+00, 8.9528384705773E-13, 8.9528384705773E-13, 8.9528384705773E-13, 1.0000000000000E+00, 2.0000000000000E+00, 3.0000000000000E+00
 3.5200000000000E+00,-1.9999999999995E+00,-1.9999999999995E+00,-1.9999999999995E+00, 1.0000000000000E+00, 2.0000000000000E+00, 3.0000000000000E+00
 3.5300000000000E+00,-3.9999999999998E+00,-3.9999999999998E+00,-3.9999999999998E+00, 1.0000000000000E+00, 2.0000000000000E+00, 3.0000000000000E+00
 3.5400000000000E+00,-6.0000000000002E+00,-6.0000000000002E+00,-6.0000000000002E+00, 1.0000000000000E+00, 2.0000000000000E+00, 3.0000000000000E+00
 3.5500000000000E+00,-8.0000000000006E+00,-8.0000000000006E+00,-8.0000000000006E+00, 1.0000000000000E+00, 2.0000000000000E+00, 3.0000000000000E+00
 3.5600000000000E+00,-1.0000000000001E+01,-1.0000000000001E+01,-1.0000000000001E+01, 1.0000000000000E+00, 2.0000000000000E+00, 3.0000000000000E+00
 3.5700000000000E+00,-7.9999999999994E+00,-7.9999999999994E+00,-7.9999999999994E+00, 1.0000000000000E+00, 2.0000000000000E+00, 3.0000000000000E+00
 3.5800000000000E+00,-5.9999999999998E+00,-5.9999999999998E+00,-5.9999999999998E+00, 1.0000000000000E+00, 2.0000000000000E+00, 3.0000000000000E+00
 3.5900000000000E+00,-4.0000000000002E+00,-4.0000000000002E+00,-4.0000000000002E+00, 1.0000000000000E+00, 2.0000000000000E+00, 3.0000000000000E+00
 3.6000000000000E+00,-2.0000000000006E+00,-2.0000000000006E+00,-2.0000000000006E+00, 1.0000000000000E+00, 2.0000000000000E+00, 3.0000000000000E+00
 3.6100000000000E+00,-9.1482377229113E-13,-9.1482377229113E-13,-9.1482377229113E-13, 1.0000000000000E+00, 2.0000000000000E+00, 3.0000000000000E+00
 3.6200000000000E+00, 1.9999999999994E+00, 1.9999999999994E+00, 1.9999999999994E+00, 1.0000000000000E+00, 2.0000000000000E+00, 3.0000000000000E+00
 3.6300000000000E+00, 3.9999999999999E+00, 3.9999999999999E+00, 3.9999999999999E+00, 1.0000000000000E+00, 2.0000000000000E+00, 3.0000000000000E+00
 3.6400000000000E+00, 6.0000000000002E+00, 6.0000000000002E+00, 6.0000000000002E+00, 1.0000000000000E+00, 2.0000000000000E+00, 3.0000000000000E+00
 3.6500000000000E+00, 8.0000000000006E+00, 8.0000000000006E+00, 8.0000000000006E+00, 1.0000000000000E+00, 2.0000000000000E+00, 3.0000000000000E+00
 3.6600000000000E+00, 1.0000000000001E+01, 1.0000000000001E+01, 1.0000000000001E+01, 1.0000000000000E+00, 2.0000000000000E+00, 3.0000000000000E+00
 3.6700000000000E+00, 7.9999999999994E+00, 7.9999999999994E+00, 7.9999999999994E+00, 1.0000000000000E+00, 2.0000000000000E+00, 3.0000000000000E+00
 3.6800000000000E+00, 5.9999999999998E+00, 5.9999999999998E+00, 5.9999999999998E+00, 1.0000000000000E+00, 2.0000000000000E+00, 3.0000000000000E+00
 3.6900000000000E+00, 4.0000000000002E+00, 4.0000000000002E+00, 4.0000000000002E+00, 1.0000000000000E+00, 2.0000000000000E+00, 3.0000000000000E+00
 3.7000000000000E+00, 2.0000000000006E+00, 2.0000000000006E+00, 2.0000000000006E+00, 1.0000000000000E+00, 2.0000000000000E+00, 3.0000000000000E+00
 3.7100000000000E+00, 9.3436369752453E-13, 9.3436369752453E-13, 9.3436369752453E-13, 1.0000000000000E+00, 2.0000000000000E+00, 3.0000000000000E+00
 3.7200000000000E+00,-1.9999999999994E+00,-1.9999999999994E+00,-1.9999999999994E+00, 1.0000000000000E+00, 2.0000000000000E+00, 3.0000000000000E+00
 3.7300000000000E+00,-3.9999999999999E+00,-3.9999999999999E+00,-3.9999999999999E+00, 1.0000000000000E+00, 2.0000000000000E+00, 3.0000000000000E+00
 3.7400000000000E+00,-6.0000000000002E+00,-6.0000000000002E+00,-6.0000000000002E+00, 1.0000000000000E+00, 2.0000000000000E+00, 3.0000000000000E+00
 3.7500000000000E+00,-8.0000000000007E+00,-8.0000000000007E+00,-8.0000000000007E+00, 1.0000000000000E+00, 2.0000000000000E+00, 3.0000000000000E+00
 3.7600000000000E+00,-1.0000000000001E+01,-1.0000000000001E+01,-1.0000000000001E+01, 1.0000000000000E+00, 2.0000000000000E+00, 3.0000000000000E+00
 3.7700000000000E+00,-7.9999999999993E+00,-7.9999999999993E+00,-7.9999999999993E+00, 1.0000000000000E+00, 2.0000000000000E+00, 3.0000000000000E+00
 3.7800000000000E+00,-5.9999999999998E+00,-5.9999999999998E+00,-5.9999999999998E+00, 1.0000000000000E+00, 2.0000000000000E+00, 3.0000000000000E+00
 3.7900000000000E+00,-4.0000000000001E+00,-4.0000000000001E+00,-4.0000000000001E+00, 1.0000000000000E+00, 2.0000000000000E+00, 3.0000000000000E+00
 3.8000000000000E+00,-2.0000000000006E+00,-2.0000000000006E+00,-2.0000000000006E+00, 1.0000000000000E+00, 2.0000000000000E+00, 3.0000000000000E+00
 3.8100000000000E+00,-9.5212726591853E-13,-9.5212726591853E-13,-9.5212726591853E-13, 1.0000000000000E+00, 2.0000000000000E+00, 3.0000000000000E+00
 3.8200000000000E+00, 1.9999999999994E+00, 1.9999999999994E+00, 1.9999999999994E+00, 1.0000000000000E+00, 2.0000000000000E+00, 3.0000000000000E+00
 3.8300000000000E+00, 3.9999999999999E+00, 3.9999999999999E+00, 3.9999999999999E+00, 1.0000000000000E+00, 2.0000000000000E+00, 3.0000000000000E+00
 3.8400000000000E+00, 6.0000000000003E+00, 6.0000000000003E+00, 6.0000000000003E+00, 1.0000000000000E+00, 2.0000000000000E+00, 3.0000000000000E+00
 3.8500000000000E+00, 8.0000000000007E+00, 8.0000000000007E+00, 8.0000000000007E+00, 1.0000000000000E+00, 2.0000000000000E+00, 3.0000000000000E+00
 3.8600000000000E+00, 1.0000000000001E+01, 1.0000000000001E+01, 1.0000000000001E+01, 1.0000000000000E+00, 2.0000000000000E+00, 3.0000000000000E+00
 3.8700000000000E+00, 7.9999999999993E+00, 7.9999999999993E+00, 7.9999999999993E+00, 1.0000000000000E+00, 2.0000000000000E+00, 3.0000000000000E+00
 3.8800000000000E+00, 5.9999999999997E+00, 5.9999999999997E+00, 5.9999999999997E+00, 1.0000000000000E+00, 2.0000000000000E+00, 3.0000000000000E+00
 3.8900000000000E+00, 4.0000000000002E+00, 4.0000000000002E+00, 4.0000000000002E+00, 1.0000000000000E+00, 2.0000000000000E+00, 3.0000000000000E+00
 3.9000000000000E+00, 2.0000000000006E+00, 2.0000000000006E+00, 2.0000000000006E+00, 1.0000000000000E+00, 2.0000000000000E+00, 3.0000000000000E+00
 3.9100000000000E+00, 1.0604850331219E-12, 1.0604850331219E-12, 1.0604850331219E-12, 1.0000000000000E+00, 2.0000000000000E+00, 3.0000000000000E+00
 3.9200000000000E+00,-1.9999999999994E+00,-1.9999999999994E+00,-1.9999999999994E+00, 1.0000000000000E+00, 2.0000000000000E+00, 3.0000000000000E+00
 3.9300000000000E+00,-3.9999999999998E+00,-3.9999999999998E+00,-3.9999999999998E+00, 1.0000000000000E+00, 2.0000000000000E+00, 3.0000000000000E+00
 3.9400000000000E+00,-6.0000000000003E+00,-6.0000000000003E+00,-6.0000000000003E+00, 1.0000000000000E+00, 2.0000000000000E+00, 3.0000000000000E+00
 3.9500000000000E+00,-8.0000000000007E+00,-8.0000000000007E+00,-8.0000000000007E+00, 1.0000000000000E+00, 2.0000000000000E+00, 3.0000000000000E+00
 3.9600000000000E+00,-1.0000000000001E+01,-1.0000000000001E+01,-1.0000000000001E+01, 1.0000000000000E+00, 2.0000000000000E+00, 3.0000000000000E+00
 3.9700000000000E+00,-7.9999999999993E+00,-7.9999999999993E+00,-7.9999999999993E+00, 1.0000000000000E+00, 2.0000000000000E+00, 3.0000000000000E+00
 3.9800000000000E+00,-5.9999999999997E+00,-5.9999999999997E+00,-5.9999999999997E+00, 1.0000000000000E+00, 2.0000000000000E+00, 3.0000000000000E+00
 3.9900000000000E+00,-4.0000000000002E+00,-4.0000000000002E+00,-4.0000000000002E+00, 1.0000000000000E+00, 2.0000000000000E+00, 3.0000000000000E+00
 4.0000000000000E+00,-2.0000000000006E+00,-2.0000000000006E+00,-2.0000000000006E+00, 1.0000000000000E+00, 2.0000000000000E+00, 3.0000000000000E+00
 4.0100000000000E+00,-1.0800249583554E-12,-1.0800249583554E-12,-1.0800249583554E-12, 1.0000000000000E+00, 2.0000000000000E+00, 3.0000000000000E+00
 4.0200000000000E+00, 1.9999999999993E+00, 1.9999999999993E+00, 1.9999999999993E+00, 1.0000000000000E+00, 2.0000000000000E+00, 3.0000000000000E+00
 4.0300000000000E+00, 4.0000000000000E+00, 4.0000000000000E+00, 4.0000000000000E+00, 1.0000000000000E+00, 2.0000000000000E+00, 3.0000000000000E+00
 4.0400000000000E+00, 6.0000000000004E+00, 6.0000000000004E+00, 6.0000000000004E+00, 1.0000000000000E+00, 2.0000000000000E+00, 3.0000000000000E+00
 4.0500000000000E+00, 8.0000000000008E+00, 8.0000000000008E+00, 8.0000000000008E+00, 1.0000000000000E+00, 2.0000000000000E+00, 3.0000000000000E+00
 4.0600000000000E+00, 1.0000000000001E+01, 1.0000000000001E+01, 1.0000000000001E+01, 1.0000000000000E+00, 2.0000000000000E+00, 3.0000000000000E+00
 4.0700000000000E+00, 7.9999999999991E+00, 7.9999999999991E+00, 7.9999999999991E+00, 1.0000000000000E+00, 2.0000000000000E+00, 3.0000000000000E+00
 4.0800000000000E+00, 5.9999999999996E+00, 5.9999999999996E+00, 5.9999999999996E+00, 1.0000000000000E+00, 2.0000000000000E+00, 3.0000000000000E+00
 4.0900000000000E+00, 4.0000000000001E+00, 4.0000000000001E+00, 4.0000000000001E+00, 1.0000000000000E+00, 2.0000000000000E+00, 3.0000000000000E+00
 4.1000000000000E+00, 2.0000000000007E+00, 2.0000000000007E+00, 2.0000000000007E+00, 1.0000000000000E+00, 2.0000000000000E+00, 3.0000000000000E+00
 4.1100000000000E+00, 1.1866063687194E-12, 1.1866063687194E-12, 1.1866063687194E-12, 1.0000000000000E+00, 2.0000000000000E+00, 3.0000000000000E+00
 4.1200000000000E+00,-1.9999999999994E+00,-1.9999999999994E+00,-1.9999999999994E+00, 1.0000000000000E+00, 2.0000000000000E+00, 3.0000000000000E+00
 4.1300000000000E+00,-3.9999999999999E+00,-3.9999999999999E+00,-3.9999999999999E+00, 1.0000000000000E+00, 2.0000000000000E+00, 3.0000000000000E+00
 4.1400000000000E+00,-6.0000000000003E+00,-6.0000000000003E+00,-6.0000000000003E+00, 1.0000000000000E+00, 2.0000000000000E+00, 3.0000000000000E+00
 4.1500000000000E+00,-8.0000000000008E+00,-8.0000000000008E+00,-8.0000000000008E+00, 1.0000000000000E+00, 2.0000000000000E+00, 3.0000000000000E+00
 4.1600000000000E+00,-1.0000000000001E+01,-1.0000000000001E+01,-1.0000000000001E+01, 1.0000000000000E+00, 2.0000000000000E+00, 3.0000000000000E+00
 4.1700000000000E+00,-7.9999999999991E+00,-7.9999999999991E+00,-7.9999999999991E+00, 1.0000000000000E+00, 2.0000000000000E+00, 3.0000000000000E+00
 4.1800000000000E+00,-5.9999999999997E+00,-5.9999999999997E+00,-5.9999999999997E+00, 1.0000000000000E+00, 2.0000000000000E+00, 3.0000000000000E+00
 4.1900000000000E+00,-4.0000000000002E+00,-4.0000000000002E+00,-4.0000000000002E+00, 1.0000000000000E+00, 2.0000000000000E+00, 3.0000000000000E+00
 4.2000000000000E+00,-2.0000000000006E+00,-2.0000000000006E+00,-2.0000000000006E+00, 1.0000000000000E+00, 2.0000000000000E+00, 3.0000000000000E+00
 4.2100000000000E+00,-1.1173284519828E-12,-1.1173284519828E-12,-1.1173284519828E-12, 1.0000000000000E+00, 2.0000000000000E+00, 3.0000000000000E+00
 4.2200000000000E+00, 1.9999999999994E+00, 1.9999999999994E+00, 1.9999999999994E+00, 1.0000000000000E+00, 2.0000000000000E+00, 3.0000000000000E+00
 4.2300000000000E+00, 3.9999999999998E+00, 3.9999999999998E+00, 3.9999999999998E+00, 1.0000000000000E+00, 2.0000000000000E+00, 3.0000000000000E+00
 4.2400000000000E+00, 6.0000000000005E+00, 6.0000000000005E+00, 6.0000000000005E+00, 1.0000000000000E+00, 2.0000000000000E+00, 3.0000000000000E+00
 4.2500000000000E+00, 8.0000000000009E+00, 8.0000000000009E+00, 8.0000000000009E+00, 1.0000000000000E+00, 2.0000000000000E+00, 3.0000000000000E+00
 4.2600000000000E+00, 1.0000000000001E+01, 1.0000000000001E+01, 1.0000000000001E+01, 1.0000000000000E+00, 2.0000000000000E+00, 3.0000000000000E+00
 4.2700000000000E+00, 7.9999999999991E+00, 7.9999999999991E+00, 7.9999999999991E+00, 1.0000000000000E+00, 2.0000000000000E+00, 3.0000000000000E+00
 4.2800000000000E+00, 5.9999999999995E+00, 5.9999999999995E+00, 5.9999999999995E+00, 1.0000000000000E+00, 2.0000000000000E+00, 3.0000000000000E+00
 4.2900000000000E+00, 4.0000000000001E+00, 4.0000000000001E+00, 4.0000000000001E+00, 1.0000000000000E+00, 2.0000000000000E+00, 3.0000000000000E+00
 4.3000000000000E+00, 2.0000000000007E+00, 2.0000000000007E+00, 2.0000000000007E+00, 1.0000000000000E+00, 2.0000000000000E+00, 3.0000000000000E+00
 4.3100000000000E+00, 1.2256862191862E-12, 1.2256862191862E-12, 1.2256862191862E-12, 1.0000000000000E+00, 2.0000000000000E+00, 3.0000000000000E+00
 4.3200000000000E+00,-1.9999999999994E+00,-1.9999999999994E+00,-1.9999999999994E+00, 1.0000000000000E+00, 2.0000000000000E+00, 3.0000000000000E+00
 4.3300000000000E+00,-3.9999999999999E+00,-3.9999999999999E+00,-3.9999999999999E+00, 1.0000000000000E+00, 2.0000000000000E+00, 3.0000000000000E+00
 4.3400000000000E+00,-6.0000000000004E+00,-6.0000000000004E+00,-6.0000000000004E+00, 1.0000000000000E+00, 2.0000000000000E+00, 3.0000000000000E+00
 4.3500000000000E+00,-8.0000000000009E+00,-8.0000000000009E+00,-8.0000000000009E+00, 1.0000000000000E+00, 2.0000000000000E+00, 3.0000000000000E+00
 4.3600000000000E+00,-1.0000000000002E+01,-1.0000000000002E+01,-1.0000000000002E+01, 1.0000000000000E+00, 2.0000000000000E+00, 3.0000000000000E+00
 4.3700000000000E+00,-7.9999999999990E+00,-7.9999999999990E+00,-7.9999999999990E+00, 1.0000000000000E+00, 2.0000000000000E+00, 3.0000000000000E+00
 4.3800000000000E+00,-5.9999999999996E+00,-5.9999999999996E+00,-5.9999999999996E+00, 1.0000000000000E+00, 2.0000000000000E+00, 3.0000000000000E+00
 4.3900000000000E+00,-4.0000000000002E+00,-4.0000000000002E+00,-4.0000000000002E+00, 1.0000000000000E+00, 2.0000000000000E+00, 3.0000000000000E+00
 4.4000000000000E+00,-2.0000000000007E+00,-2.0000000000007E+00,-2.0000000000007E+00, 1.0000000000000E+00, 2.0000000000000E+00, 3.0000000000000E+00
 4.4100000000000E+00,-1.1546319456102E-12,-1.1546319456102E-12,-1.1546319456102E-12, 1.0000000000000E+00, 2.0000000000000E+00, 3.0000000000000E+00
 4.4200000000000E+00, 1.9999999999994E+00, 1.9999999999994E+00, 1.9999999999994E+00, 1.0000000000000E+00, 2.0000000000000E+00, 3.0000000000000E+00
 4.4300000000000E+00, 3.9999999999999E+00, 3.9999999999999E+00, 3.9999999999999E+00, 1.0000000000000E+00, 2.0000000000000E+00, 3.0000000000000E+00
 4.4400000000000E+00, 6.0000000000004E+00, 6.0000000000004E+00, 6.0000000000004E+00, 1.0000000000000E+00, 2.0000000000000E+00, 3.0000000000000E+00
 4.4500000000000E+00, 8.0000000000011E+00, 8.0000000000011E+00, 8.0000000000011E+00, 1.0000000000000E+00, 2.0000000000000E+00, 3.0000000000000E+00
 4.4600000000000E+00, 1.0000000000002E+01, 1.0000000000002E+01, 1.0000000000002E+01, 1.0000000000000E+00, 2.0000000000000E+00, 3.0000000000000E+00
 4.4700000000000E+00, 7.9999999999990E+00, 7.9999999999990E+00, 7.9999999999990E+00, 1.0000000000000E+00, 2.0000000000000E+00, 3.0000000000000E+00
 4.4800000000000E+00, 5.9999999999996E+00, 5.9999999999996E+00, 5.9999999999996E+00, 1.0000000000000E+00, 2.0000000000000E+00, 3.0000000000000E+00
 4.4900000000000E+00, 4.0000000000000E+00, 4.0000000000000E+00, 4.0000000000000E+00, 1.0000000000000E+00, 2.0000000000000E+00, 3.0000000000000E+00
 4.5000000000000E+00, 2.0000000000007E+00, 2.0000000000007E+00, 2.0000000000007E+00, 1.0000000000000E+00, 2.0000000000000E+00, 3.0000000000000E+00
 4.5100000000000E+00, 1.2629897128136E-12, 1.2629897128136E-12, 1.2629897128136E-12, 1.0000000000000E+00, 2.0000000000000E+00, 3.0000000000000E+00
 4.5200000000000E+00,-1.9999999999993E+00,-1.9999999999993E+00,-1.9999999999993E+00, 1.0000000000000E+00, 2.0000000000000E+00, 3.0000000000000E+00
 4.5300000000000E+00,-4.0000000000000E+00,-4.0000000000000E+00,-4.0000000000000E+00, 1.0000000000000E+00, 2.0000000000000E+00, 3.0000000000000E+00
 4.5400000000000E+00,-6.0000000000005E+00,-6.0000000000005E+00,-6.0000000000005E+00, 1.0000000000000E+00, 2.0000000000000E+00, 3.0000000000000E+00
 4.5500000000000E+00,-8.0000000000011E+00,-8.0000000000011E+00,-8.0000000000011E+00, 1.0000000000000E+00, 2.0000000000000E+00, 3.0000000000000E+00
 4.5600000000000E+00,-1.0000000000002E+01,-1.0000000000002E+01,-1.0000000000002E+01, 1.0000000000000E+00, 2.0000000000000E+00, 3.0000000000000E+00
 4.5700000000000E+00,-7.9999999999989E+00,-7.9999999999989E+00,-7.9999999999989E+00, 1.0000000000000E+00, 2.0000000000000E+00, 3.0000000000000E+00
 4.5800000000000E+00,-5.9999999999995E+00,-5.9999999999995E+00,-5.9999999999995E+00, 1.0000000000000E+00, 2.0000000000000E+00, 3.0000000000000E+00
 4.5900000000000E+00,-4.0000000000001E+00,-4.0000000000001E+00,-4.0000000000001E+00, 1.0000000000000E+00, 2.0000000000000E+00, 3.0000000000000E+00
 4.6000000000000E+00,-2.0000000000007E+00,-2.0000000000007E+00,-2.0000000000007E+00, 1.0000000000000E+00, 2.0000000000000E+00, 3.0000000000000E+00
 4.6100000000000E+00,-1.1937117960770E-12,-1.1937117960770E-12,-1.1937117960770E-12, 1.0000000000000E+00, 2.0000000000000E+00, 3.0000000000000E+00
 4.6200000000000E+00, 1.9999999999994E+00, 1.9999999999994E+00, 1.9999999999994E+00, 1.0000000000000E+00, 2.0000000000000E+00, 3.0000000000000E+00
 4.6300000000000E+00, 3.9999999999999E+00, 3.9999999999999E+00, 3.9999999999999E+00, 1.0000000000000E+00, 2.0000000000000E+00, 3.0000000000000E+00
 4.6400000000000E+00, 6.0000000000005E+00, 6.0000000000005E+00, 6.0000000000005E+00, 1.0000000000000E+00, 2.0000000000000E+00, 3.0000000000000E+00
 4.6500000000000E+00, 8.0000000000010E+00, 8.0000000000010E+00, 8.0000000000010E+00, 1.0000000000000E+00, 2.0000000000000E+00, 3.0000000000000E+00
 4.6600000000000E+00, 1.0000000000002E+01, 1.0000000000002E+01, 1.0000000000002E+01, 1.0000000000000E+00, 2.0000000000000E+00, 3.0000000000000E+00
 4.6700000000000E+00, 7.9999999999989E+00, 7.9999999999989E+00, 7.9999999999989E+00, 1.0000000000000E+00, 2.0000000000000E+00, 3.0000000000000E+00
 4.6800000000000E+00, 5.9999999999995E+00, 5.9999999999995E+00, 5.9999999999995E+00, 1.0000000000000E+00, 2.0000000000000E+00, 3.0000000000000E+00
 4.6900000000000E+00, 4.0000000000002E+00, 4.0000000000002E+00, 4.0000000000002E+00, 1.0000000000000E+00, 2.0000000000000E+00, 3.0000000000000E+00
 4.7000000000000E+00, 2.0000000000006E+00, 2.0000000000006E+00, 2.0000000000006E+00, 1.0000000000000E+00, 2.0000000000000E+00, 3.0000000000000E+00
 4.7100000000000E+00, 1.3002932064410E-12, 1.3002932064410E-12, 1.3002932064410E-12, 1.0000000000000E+00, 2.0000000000000E+00, 3.0000000000000E+00
 4.7200000000000E+00,-1.9999999999993E+00,-1.9999999999993E+00,-1.9999999999993E+00, 1.0000000000000E+00, 2.0000000000000E+00, 3.0000000000000E+00
 4.7300000000000E+00,-3.9999999999999E+00,-3.9999999999999E+00,-3.9999999999999E+00, 1.0000000000000E+00, 2.0000000000000E+00, 3.0000000000000E+00
 4.7400000000000E+00,-6.0000000000006E+00,-6.0000000000006E+00,-6.0000000000006E+00, 1.0000000000000E+00, 2.0000000000000E+00, 3.0000000000000E+00
 4.7500000000000E+00,-8.0000000000012E+00,-8.0000000000012E+00,-8.0000000000012E+00, 1.0000000000000E+00, 2.0000000000000E+00, 3.0000000000000E+00
 4.7600000000000E+00,-1.0000000000002E+01,-1.0000000000002E+01,-1.0000000000002E+01, 1.0000000000000E+00, 2.0000000000000E+00, 3.0000000000000E+00
 4.7700000000000E+00,-7.9999999999989E+00,-7.9999999999989E+00,-7.9999999999989E+00, 1.0000000000000E+00, 2.0000000000000E+00, 3.0000000000000E+00
 4.7800000000000E+00,-5.9999999999994E+00,-5.9999999999994E+00,-5.9999999999994E+00, 1.0000000000000E+00, 2.0000000000000E+00, 3.0000000000000E+00
 4.7900000000000E+00,-4.0000000000001E+00,-4.0000000000001E+00,-4.0000000000001E+00, 1.0000000000000E+00, 2.0000000000000E+00, 3.0000000000000E+00
 4.8000000000000E+00,-2.0000000000007E+00,-2.0000000000007E+00,-2.0000000000007E+00, 1.0000000000000E+00, 2.0000000000000E+00, 3.0000000000000E+00
 4.8100000000000E+00,-1.4086509736444E-12,-1.4086509736444E-12,-1.4086509736444E-12, 1.0000000000000E+00, 2.0000000000000E+00, 3.0000000000000E+00
 4.8200000000000E+00, 1.9999999999994E+00, 1.9999999999994E+00, 1.9999999999994E+00, 1.0000000000000E+00, 2.0000000000000E+00, 3.0000000000000E+00
 4.8300000000000E+00, 4.0000000000000E+00, 4.0000000000000E+00, 4.0000000000000E+00, 1.0000000000000E+00, 2.0000000000000E+00, 3.0000000000000E+00
 4.8400000000000E+00, 6.0000000000006E+00, 6.0000000000006E+00, 6.0000000000006E+00, 1.0000000000000E+00, 2.0000000000000E+00, 3.0000000000000E+00
 4.8500000000000E+00, 8.0000000000012E+00, 8.0000000000012E+00, 8.0000000000012E+00, 1.0000000000000E+00, 2.0000000000000E+00, 3.0000000000000E+00
 4.8600000000000E+00, 1.0000000000002E+01, 1.0000000000002E+01, 1.0000000000002E+01, 1.0000000000000E+00, 2.0000000000000E+00, 3.0000000000000E+00
 4.8700000000000E+00, 7.9999999999987E+00, 7.9999999999987E+00, 7.9999999999987E+00, 1.0000000000000E+00, 2.0000000000000E+00, 3.0000000000000E+00
 4.8800000000000E+00, 5.9999999999994E+00, 5.9999999999994E+00, 5.9999999999994E+00, 1.0000000000000E+00, 2.0000000000000E+00, 3.0000000000000E+00
 4.8900000000000E+00, 4.0000000000001E+00, 4.0000000000001E+00, 4.0000000000001E+00, 1.0000000000000E+00, 2.0000000000000E+00, 3.0000000000000E+00
 4.9000000000000E+00, 2.0000000000008E+00, 2.0000000000008E+00, 2.0000000000008E+00, 1.0000000000000E+00, 2.0000000000000E+00, 3.0000000000000E+00
 4.9100000000000E+00, 1.3393730569078E-12, 1.3393730569078E-12, 1.3393730569078E-12, 1.0000000000000E+00, 2.0000000000000E+00, 3.0000000000000E+00
 4.9200000000000E+00,-1.9999999999993E+00,-1.9999999999993E+00,-1.9999999999993E+00, 1.0000000000000E+00, 2.0000000000000E+00, 3.0000000000000E+00
 4.9300000000000E+00,-3.9999999999999E+00,-3.9999999999999E+00,-3.9999999999999E+00, 1.0000000000000E+00, 2.0000000000000E+00, 3.0000000000000E+00
 4.9400000000000E+00,-6.0000000000005E+00,-6.0000000000005E+00,-6.0000000000005E+00, 1.0000000000000E+00, 2.0000000000000E+00, 3.0000000000000E+00
 4.9500000000000E+00,-8.0000000000013E+00,-8.0000000000013E+00,-8.0000000000013E+00, 1.0000000000000E+00, 2.0000000000000E+00, 3.0000000000000E+00
 4.9600000000000E+00,-1.0000000000002E+01,-1.0000000000002E+01,-1.0000000000002E+01, 1.0000000000000E+00, 2.0000000000000E+00, 3.0000000000000E+00
